Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
16,42;/tracking/trackers/5/rotation;-20,49;1,02;1,13;0,0000;0,0000
16,42;/tracking/trackers/2/rotation;-0,25;8,67;0,01;0,0000;0,0000
16,42;/tracking/trackers/3/rotation;9,00;1,27;-5,66;0,0000;0,0000
16,44;/tracking/trackers/6/rotation;1,98;11,10;1,89;0,0000;0,0000
16,44;/tracking/trackers/1/rotation;6,44;9,96;1,22;0,0000;0,0000
16,44;/tracking/trackers/4/rotation;-8,14;9,33;3,76;0,0000;0,0000
16,44;/tracking/trackers/5/rotation;-21,03;2,27;1,20;0,0000;0,0000
16,44;/tracking/trackers/2/rotation;-0,23;8,68;0,01;0,0000;0,0000
16,44;/tracking/trackers/3/rotation;7,23;2,27;-5,30;0,0000;0,0000
16,45;/tracking/trackers/6/rotation;1,99;11,43;1,88;0,0000;0,0000
16,45;/tracking/trackers/1/rotation;6,67;10,25;1,35;0,0000;0,0000
16,45;/tracking/trackers/4/rotation;-7,68;9,37;3,72;0,0000;0,0000
16,45;/tracking/trackers/5/rotation;-21,47;3,34;1,26;0,0000;0,0000
16,45;/tracking/trackers/2/rotation;-0,20;8,69;0,01;0,0000;0,0000
16,45;/tracking/trackers/3/rotation;5,70;3,12;-4,88;0,0000;0,0000
16,47;/tracking/trackers/6/rotation;2,11;11,89;1,86;0,0000;0,0000
16,47;/tracking/trackers/1/rotation;6,93;10,59;1,51;0,0000;0,0000
16,47;/tracking/trackers/4/rotation;-7,20;9,42;3,65;0,0000;0,0000
16,47;/tracking/trackers/5/rotation;-21,78;4,52;1,32;0,0000;0,0000
16,47;/tracking/trackers/2/rotation;-0,17;8,70;0,01;0,0000;0,0000
16,47;/tracking/trackers/3/rotation;4,20;3,99;-4,35;0,0000;0,0000
16,49;/tracking/trackers/6/rotation;2,22;12,33;1,84;0,0000;0,0000
16,49;/tracking/trackers/1/rotation;7,16;10,93;1,67;0,0000;0,0000
16,49;/tracking/trackers/4/rotation;-6,48;9,51;3,56;0,0000;0,0000
16,49;/tracking/trackers/5/rotation;-21,96;5,79;1,45;0,0000;0,0000
16,49;/tracking/trackers/2/rotation;-0,13;8,70;0,01;0,0000;0,0000
16,49;/tracking/trackers/3/rotation;2,40;5,61;-3,47;0,0000;0,0000
16,50;/tracking/trackers/6/rotation;2,35;12,71;1,82;0,0000;0,0000
16,50;/tracking/trackers/1/rotation;7,34;11,24;1,80;0,0000;0,0000
16,50;/tracking/trackers/4/rotation;-5,80;9,60;3,47;0,0000;0,0000
16,50;/tracking/trackers/5/rotation;-22,02;6,96;1,53;0,0000;0,0000
16,50;/tracking/trackers/2/rotation;-0,11;8,70;0,00;0,0000;0,0000
16,50;/tracking/trackers/3/rotation;1,30;7,04;-2,97;0,0000;0,0000
16,52;/tracking/trackers/6/rotation;2,54;13,10;1,80;0,0000;0,0000
16,52;/tracking/trackers/1/rotation;7,49;11,62;1,93;0,0000;0,0000
16,52;/tracking/trackers/4/rotation;-4,94;9,74;3,37;0,0000;0,0000
16,52;/tracking/trackers/5/rotation;-21,81;8,19;1,56;0,0000;0,0000
16,52;/tracking/trackers/2/rotation;-0,08;8,70;0,00;0,0000;0,0000
16,52;/tracking/trackers/3/rotation;0,53;8,55;-2,77;0,0000;0,0000
16,53;/tracking/trackers/6/rotation;2,72;13,46;1,79;0,0000;0,0000
16,53;/tracking/trackers/1/rotation;7,59;12,00;2,02;0,0000;0,0000
16,53;/tracking/trackers/4/rotation;-3,91;9,90;3,29;0,0000;0,0000
16,53;/tracking/trackers/5/rotation;-21,57;9,46;1,54;0,0000;0,0000
16,53;/tracking/trackers/2/rotation;-0,06;8,69;0,00;0,0000;0,0000
16,53;/tracking/trackers/3/rotation;-0,04;9,95;-2,62;0,0000;0,0000
16,55;/tracking/trackers/6/rotation;2,89;13,76;1,77;0,0000;0,0000
16,55;/tracking/trackers/1/rotation;7,64;12,32;2,08;0,0000;0,0000
16,55;/tracking/trackers/4/rotation;-2,67;10,11;3,19;0,0000;0,0000
16,55;/tracking/trackers/5/rotation;-21,33;10,83;1,44;0,0000;0,0000
16,55;/tracking/trackers/2/rotation;-0,04;8,68;0,00;0,0000;0,0000
16,55;/tracking/trackers/3/rotation;-0,31;11,11;-2,52;0,0000;0,0000
16,56;/tracking/trackers/6/rotation;3,06;14,10;1,75;0,0000;0,0000
16,56;/tracking/trackers/1/rotation;7,59;12,63;2,10;0,0000;0,0000
16,56;/tracking/trackers/4/rotation;-1,31;10,32;3,07;0,0000;0,0000
16,56;/tracking/trackers/5/rotation;-20,92;12,52;1,22;0,0000;0,0000
16,56;/tracking/trackers/2/rotation;-0,03;8,68;0,00;0,0000;0,0000
16,56;/tracking/trackers/3/rotation;-0,46;12,32;-2,43;0,0000;0,0000
16,58;/tracking/trackers/6/rotation;3,20;14,40;1,72;0,0000;0,0000
16,58;/tracking/trackers/1/rotation;7,47;12,86;2,08;0,0000;0,0000
16,58;/tracking/trackers/4/rotation;0,19;10,50;2,92;0,0000;0,0000
16,58;/tracking/trackers/5/rotation;-20,41;14,14;0,91;0,0000;0,0000
16,58;/tracking/trackers/2/rotation;-0,03;8,67;0,00;0,0000;0,0000
16,58;/tracking/trackers/3/rotation;-0,42;13,91;-2,44;0,0000;0,0000
16,59;/tracking/trackers/6/rotation;3,27;14,67;1,66;0,0000;0,0000
16,59;/tracking/trackers/1/rotation;7,30;13,02;2,06;0,0000;0,0000
16,59;/tracking/trackers/4/rotation;1,45;10,56;2,71;0,0000;0,0000
16,59;/tracking/trackers/5/rotation;-19,80;15,69;0,56;0,0000;0,0000
16,59;/tracking/trackers/2/rotation;-0,04;8,65;0,00;0,0000;0,0000
16,59;/tracking/trackers/3/rotation;-0,31;15,40;-2,46;0,0000;0,0000
16,61;/tracking/trackers/6/rotation;3,27;14,88;1,55;0,0000;0,0000
16,61;/tracking/trackers/1/rotation;7,16;13,15;2,04;0,0000;0,0000
16,61;/tracking/trackers/4/rotation;2,42;10,55;2,50;0,0000;0,0000
16,61;/tracking/trackers/5/rotation;-19,33;17,47;0,13;0,0000;0,0000
16,61;/tracking/trackers/2/rotation;-0,05;8,63;0,00;0,0000;0,0000
16,61;/tracking/trackers/3/rotation;-0,12;17,17;-2,45;0,0000;0,0000
16,62;/tracking/trackers/6/rotation;3,23;15,01;1,42;0,0000;0,0000
16,62;/tracking/trackers/1/rotation;6,97;13,21;1,99;0,0000;0,0000
16,62;/tracking/trackers/4/rotation;3,02;10,47;2,27;0,0000;0,0000
16,62;/tracking/trackers/5/rotation;-19,04;19,02;-0,33;0,0000;0,0000
16,62;/tracking/trackers/2/rotation;-0,06;8,60;0,00;0,0000;0,0000
16,62;/tracking/trackers/3/rotation;0,03;18,70;-2,23;0,0000;0,0000
16,64;/tracking/trackers/6/rotation;3,12;15,01;1,23;0,0000;0,0000
16,64;/tracking/trackers/1/rotation;6,63;12,95;1,73;0,0000;0,0000
16,64;/tracking/trackers/4/rotation;3,39;10,33;2,00;0,0000;0,0000
16,64;/tracking/trackers/5/rotation;-19,02;20,83;-0,82;0,0000;0,0000
16,64;/tracking/trackers/2/rotation;-0,07;8,56;-0,01;0,0000;0,0000
16,64;/tracking/trackers/3/rotation;0,02;19,82;-1,94;0,0000;0,0000
16,66;/tracking/trackers/6/rotation;2,98;14,95;1,02;0,0000;0,0000
16,66;/tracking/trackers/1/rotation;6,34;12,71;1,46;0,0000;0,0000
16,66;/tracking/trackers/4/rotation;3,63;10,18;1,72;0,0000;0,0000
16,66;/tracking/trackers/5/rotation;-18,87;22,38;-1,20;0,0000;0,0000
16,66;/tracking/trackers/2/rotation;-0,09;8,53;-0,01;0,0000;0,0000
16,66;/tracking/trackers/3/rotation;-0,03;20,56;-1,62;0,0000;0,0000
16,67;/tracking/trackers/6/rotation;2,73;14,84;0,76;0,0000;0,0000
16,67;/tracking/trackers/1/rotation;6,13;12,45;1,16;0,0000;0,0000
16,67;/tracking/trackers/4/rotation;3,74;10,01;1,35;0,0000;0,0000
16,67;/tracking/trackers/5/rotation;-18,49;23,35;-1,51;0,0000;0,0000
16,67;/tracking/trackers/2/rotation;-0,09;8,49;-0,01;0,0000;0,0000
16,67;/tracking/trackers/3/rotation;-0,12;20,80;-1,25;0,0000;0,0000
16,68;/tracking/trackers/6/rotation;2,43;14,71;0,50;0,0000;0,0000
16,68;/tracking/trackers/1/rotation;6,00;12,23;0,92;0,0000;0,0000
16,68;/tracking/trackers/4/rotation;3,82;9,86;0,92;0,0000;0,0000
16,68;/tracking/trackers/5/rotation;-18,12;23,45;-1,60;0,0000;0,0000
16,68;/tracking/trackers/2/rotation;-0,08;8,44;0,00;0,0000;0,0000
16,68;/tracking/trackers/3/rotation;-0,16;20,74;-1,00;0,0000;0,0000
16,70;/tracking/trackers/6/rotation;2,03;14,58;0,11;0,0000;0,0000
16,70;/tracking/trackers/1/rotation;5,91;12,04;0,73;0,0000;0,0000
16,70;/tracking/trackers/4/rotation;3,89;9,71;0,49;0,0000;0,0000
16,70;/tracking/trackers/5/rotation;-17,57;23,25;-1,65;0,0000;0,0000
16,70;/tracking/trackers/2/rotation;-0,07;8,39;0,00;0,0000;0,0000
16,70;/tracking/trackers/3/rotation;-0,17;20,61;-0,80;0,0000;0,0000
16,71;/tracking/trackers/6/rotation;1,73;14,51;-0,25;0,0000;0,0000
16,71;/tracking/trackers/1/rotation;5,85;11,93;0,68;0,0000;0,0000
16,71;/tracking/trackers/4/rotation;3,94;9,57;0,06;0,0000;0,0000
16,71;/tracking/trackers/5/rotation;-17,06;22,81;-1,75;0,0000;0,0000
16,71;/tracking/trackers/2/rotation;-0,03;8,33;0,01;0,0000;0,0000
16,71;/tracking/trackers/3/rotation;-0,15;20,51;-0,68;0,0000;0,0000
16,73;/tracking/trackers/6/rotation;1,53;14,48;-0,59;0,0000;0,0000
16,73;/tracking/trackers/1/rotation;5,76;11,89;0,74;0,0000;0,0000
16,73;/tracking/trackers/4/rotation;3,94;9,45;-0,32;0,0000;0,0000
16,73;/tracking/trackers/5/rotation;-16,50;22,36;-1,82;0,0000;0,0000
16,73;/tracking/trackers/2/rotation;0,00;8,27;0,01;0,0000;0,0000
16,73;/tracking/trackers/3/rotation;-0,14;20,43;-0,60;0,0000;0,0000
16,74;/tracking/trackers/6/rotation;1,48;14,48;-0,99;0,0000;0,0000
16,74;/tracking/trackers/1/rotation;5,59;11,96;0,88;0,0000;0,0000
16,74;/tracking/trackers/4/rotation;3,87;9,33;-0,75;0,0000;0,0000
16,74;/tracking/trackers/5/rotation;-16,06;21,99;-1,93;0,0000;0,0000
16,74;/tracking/trackers/2/rotation;0,04;8,23;0,02;0,0000;0,0000
16,74;/tracking/trackers/3/rotation;-0,13;20,34;-0,56;0,0000;0,0000
16,76;/tracking/trackers/6/rotation;1,43;14,48;-1,34;0,0000;0,0000
16,76;/tracking/trackers/1/rotation;5,33;12,09;0,98;0,0000;0,0000
16,76;/tracking/trackers/4/rotation;3,71;9,25;-1,21;0,0000;0,0000
16,76;/tracking/trackers/5/rotation;-15,31;21,45;-2,00;0,0000;0,0000
16,76;/tracking/trackers/2/rotation;0,11;8,23;0,03;0,0000;0,0000
16,76;/tracking/trackers/3/rotation;-0,11;20,25;-0,50;0,0000;0,0000
16,77;/tracking/trackers/6/rotation;1,40;14,45;-1,72;0,0000;0,0000
16,77;/tracking/trackers/1/rotation;5,11;12,16;0,99;0,0000;0,0000
16,77;/tracking/trackers/4/rotation;3,17;9,29;-1,70;0,0000;0,0000
16,77;/tracking/trackers/5/rotation;-14,74;20,96;-2,10;0,0000;0,0000
16,77;/tracking/trackers/2/rotation;0,21;8,28;0,05;0,0000;0,0000
16,77;/tracking/trackers/3/rotation;-0,10;20,20;-0,45;0,0000;0,0000
16,79;/tracking/trackers/6/rotation;1,30;14,36;-2,04;0,0000;0,0000
16,79;/tracking/trackers/1/rotation;4,96;12,20;0,97;0,0000;0,0000
16,79;/tracking/trackers/4/rotation;2,57;9,38;-2,11;0,0000;0,0000
16,79;/tracking/trackers/5/rotation;-14,55;20,62;-2,17;0,0000;0,0000
16,79;/tracking/trackers/2/rotation;0,33;8,34;0,08;0,0000;0,0000
16,79;/tracking/trackers/3/rotation;-0,10;20,17;-0,42;0,0000;0,0000
16,81;/tracking/trackers/6/rotation;1,18;14,25;-2,24;0,0000;0,0000
16,81;/tracking/trackers/1/rotation;4,85;12,23;0,95;0,0000;0,0000
16,81;/tracking/trackers/4/rotation;1,74;9,49;-2,44;0,0000;0,0000
16,81;/tracking/trackers/5/rotation;-14,43;20,29;-2,25;0,0000;0,0000
16,81;/tracking/trackers/2/rotation;0,48;8,40;0,10;0,0000;0,0000
16,81;/tracking/trackers/3/rotation;-0,11;20,16;-0,41;0,0000;0,0000
16,82;/tracking/trackers/6/rotation;1,06;14,12;-2,42;0,0000;0,0000
16,82;/tracking/trackers/1/rotation;4,76;12,25;0,93;0,0000;0,0000
16,82;/tracking/trackers/4/rotation;0,80;9,59;-2,74;0,0000;0,0000
16,82;/tracking/trackers/5/rotation;-14,34;19,98;-2,32;0,0000;0,0000
16,82;/tracking/trackers/2/rotation;0,65;8,44;0,12;0,0000;0,0000
16,82;/tracking/trackers/3/rotation;-0,12;20,15;-0,39;0,0000;0,0000
16,84;/tracking/trackers/6/rotation;0,96;14,01;-2,56;0,0000;0,0000
16,84;/tracking/trackers/1/rotation;4,68;12,27;0,92;0,0000;0,0000
16,84;/tracking/trackers/4/rotation;0,06;9,67;-2,98;0,0000;0,0000
16,84;/tracking/trackers/5/rotation;-14,29;19,76;-2,39;0,0000;0,0000
16,84;/tracking/trackers/2/rotation;0,81;8,47;0,15;0,0000;0,0000
16,84;/tracking/trackers/3/rotation;-0,13;20,15;-0,38;0,0000;0,0000
16,85;/tracking/trackers/6/rotation;0,88;13,93;-2,67;0,0000;0,0000
16,85;/tracking/trackers/1/rotation;4,63;12,28;0,91;0,0000;0,0000
16,85;/tracking/trackers/4/rotation;-0,53;9,74;-3,17;0,0000;0,0000
16,85;/tracking/trackers/5/rotation;-14,09;19,56;-2,55;0,0000;0,0000
16,85;/tracking/trackers/2/rotation;0,96;8,49;0,17;0,0000;0,0000
16,85;/tracking/trackers/3/rotation;-0,14;20,14;-0,37;0,0000;0,0000
16,87;/tracking/trackers/6/rotation;0,81;13,86;-2,76;0,0000;0,0000
16,87;/tracking/trackers/1/rotation;4,58;12,30;0,90;0,0000;0,0000
16,87;/tracking/trackers/4/rotation;-1,69;9,72;-3,53;0,0000;0,0000
16,87;/tracking/trackers/5/rotation;-13,87;19,43;-2,68;0,0000;0,0000
16,87;/tracking/trackers/2/rotation;1,38;8,43;0,22;0,0000;0,0000
16,87;/tracking/trackers/3/rotation;-0,15;20,13;-0,36;0,0000;0,0000
16,88;/tracking/trackers/6/rotation;0,74;13,68;-2,88;0,0000;0,0000
16,88;/tracking/trackers/1/rotation;4,54;12,31;0,90;0,0000;0,0000
16,88;/tracking/trackers/4/rotation;-4,47;9,72;-3,98;0,0000;0,0000
16,88;/tracking/trackers/5/rotation;-13,51;19,40;-2,91;0,0000;0,0000
16,88;/tracking/trackers/2/rotation;3,19;8,38;0,43;0,0000;0,0000
16,88;/tracking/trackers/3/rotation;-0,15;20,12;-0,35;0,0000;0,0000
16,90;/tracking/trackers/6/rotation;0,92;13,21;-3,17;0,0000;0,0000
16,90;/tracking/trackers/1/rotation;4,52;12,16;0,70;0,0000;0,0000
16,90;/tracking/trackers/4/rotation;-6,77;9,70;-4,39;0,0000;0,0000
16,90;/tracking/trackers/5/rotation;-13,15;19,40;-3,12;0,0000;0,0000
16,90;/tracking/trackers/2/rotation;5,89;8,38;0,68;0,0000;0,0000
16,90;/tracking/trackers/3/rotation;-0,15;20,12;-0,33;0,0000;0,0000
16,91;/tracking/trackers/6/rotation;1,11;12,77;-3,46;0,0000;0,0000
16,91;/tracking/trackers/1/rotation;4,50;11,25;-0,31;0,0000;0,0000
16,91;/tracking/trackers/4/rotation;-8,95;9,62;-4,87;0,0000;0,0000
16,91;/tracking/trackers/5/rotation;-12,79;19,40;-3,33;0,0000;0,0000
16,91;/tracking/trackers/2/rotation;9,70;8,46;0,92;0,0000;0,0000
16,91;/tracking/trackers/3/rotation;-0,13;20,12;-0,26;0,0000;0,0000
16,93;/tracking/trackers/6/rotation;1,32;12,40;-3,70;0,0000;0,0000
16,93;/tracking/trackers/1/rotation;4,49;10,55;-1,16;0,0000;0,0000
16,93;/tracking/trackers/4/rotation;-10,49;9,54;-5,23;0,0000;0,0000
16,93;/tracking/trackers/5/rotation;-12,49;19,39;-3,52;0,0000;0,0000
16,93;/tracking/trackers/2/rotation;13,42;8,56;1,05;0,0000;0,0000
16,93;/tracking/trackers/3/rotation;-0,11;20,13;-0,20;0,0000;0,0000
16,94;/tracking/trackers/6/rotation;1,51;12,09;-3,90;0,0000;0,0000
16,94;/tracking/trackers/1/rotation;4,49;9,97;-1,91;0,0000;0,0000
16,94;/tracking/trackers/4/rotation;-11,75;9,41;-5,54;0,0000;0,0000
16,94;/tracking/trackers/5/rotation;-12,18;19,34;-3,72;0,0000;0,0000
16,94;/tracking/trackers/2/rotation;17,14;8,63;1,11;0,0000;0,0000
16,94;/tracking/trackers/3/rotation;-0,08;20,13;-0,15;0,0000;0,0000
16,96;/tracking/trackers/6/rotation;1,67;11,84;-4,07;0,0000;0,0000
16,96;/tracking/trackers/1/rotation;4,52;9,50;-2,55;0,0000;0,0000
16,96;/tracking/trackers/4/rotation;-12,84;9,33;-5,83;0,0000;0,0000
16,96;/tracking/trackers/5/rotation;-11,86;19,26;-3,91;0,0000;0,0000
16,96;/tracking/trackers/2/rotation;21,11;8,63;1,10;0,0000;0,0000
16,96;/tracking/trackers/3/rotation;-0,06;20,12;-0,11;0,0000;0,0000
16,97;/tracking/trackers/6/rotation;1,79;11,64;-4,20;0,0000;0,0000
16,97;/tracking/trackers/1/rotation;4,64;9,21;-3,00;0,0000;0,0000
16,97;/tracking/trackers/4/rotation;-13,63;9,28;-6,03;0,0000;0,0000
16,97;/tracking/trackers/5/rotation;-11,53;19,15;-4,08;0,0000;0,0000
16,97;/tracking/trackers/2/rotation;24,86;8,58;1,02;0,0000;0,0000
16,97;/tracking/trackers/3/rotation;-0,05;20,11;-0,08;0,0000;0,0000
16,99;/tracking/trackers/6/rotation;1,89;11,48;-4,30;0,0000;0,0000
16,99;/tracking/trackers/1/rotation;4,75;8,99;-3,39;0,0000;0,0000
16,99;/tracking/trackers/4/rotation;-14,24;9,42;-6,14;0,0000;0,0000
16,99;/tracking/trackers/5/rotation;-11,24;19,05;-4,22;0,0000;0,0000
16,99;/tracking/trackers/2/rotation;27,79;8,38;0,81;0,0000;0,0000
16,99;/tracking/trackers/3/rotation;-0,04;20,10;-0,06;0,0000;0,0000
17,00;/tracking/trackers/6/rotation;1,97;11,36;-4,39;0,0000;0,0000
17,00;/tracking/trackers/1/rotation;4,84;8,85;-3,71;0,0000;0,0000
17,00;/tracking/trackers/4/rotation;-14,63;9,78;-6,13;0,0000;0,0000
17,00;/tracking/trackers/5/rotation;-10,93;18,92;-4,40;0,0000;0,0000
17,00;/tracking/trackers/2/rotation;29,35;8,13;0,54;0,0000;0,0000
17,00;/tracking/trackers/3/rotation;-0,02;20,08;-0,04;0,0000;0,0000
17,02;/tracking/trackers/6/rotation;2,07;11,21;-4,49;0,0000;0,0000
17,02;/tracking/trackers/1/rotation;4,91;8,79;-4,03;0,0000;0,0000
17,02;/tracking/trackers/4/rotation;-14,97;10,19;-6,10;0,0000;0,0000
17,02;/tracking/trackers/5/rotation;-10,58;18,81;-4,57;0,0000;0,0000
17,02;/tracking/trackers/2/rotation;30,63;7,88;0,24;0,0000;0,0000
17,02;/tracking/trackers/3/rotation;-0,01;20,07;-0,01;0,0000;0,0000
17,04;/tracking/trackers/6/rotation;2,21;11,11;-4,70;0,0000;0,0000
17,04;/tracking/trackers/1/rotation;4,96;8,79;-4,29;0,0000;0,0000
17,04;/tracking/trackers/4/rotation;-15,23;10,63;-6,10;0,0000;0,0000
17,04;/tracking/trackers/5/rotation;-10,27;18,72;-4,72;0,0000;0,0000
17,04;/tracking/trackers/2/rotation;31,28;7,81;0,02;0,0000;0,0000
17,04;/tracking/trackers/3/rotation;0,00;20,06;0,00;0,0000;0,0000
17,05;/tracking/trackers/6/rotation;2,36;11,04;-4,89;0,0000;0,0000
17,05;/tracking/trackers/1/rotation;5,00;8,85;-4,54;0,0000;0,0000
17,05;/tracking/trackers/4/rotation;-15,42;11,09;-6,11;0,0000;0,0000
17,05;/tracking/trackers/5/rotation;-9,90;18,66;-4,84;0,0000;0,0000
17,05;/tracking/trackers/2/rotation;31,53;8,05;-0,09;0,0000;0,0000
17,05;/tracking/trackers/3/rotation;0,00;20,05;0,00;0,0000;0,0000
17,07;/tracking/trackers/6/rotation;2,50;11,01;-5,07;0,0000;0,0000
17,07;/tracking/trackers/1/rotation;5,01;9,01;-4,78;0,0000;0,0000
17,07;/tracking/trackers/4/rotation;-15,56;11,60;-6,11;0,0000;0,0000
17,07;/tracking/trackers/5/rotation;-9,57;18,61;-4,97;0,0000;0,0000
17,07;/tracking/trackers/2/rotation;31,49;8,48;-0,12;0,0000;0,0000
17,07;/tracking/trackers/3/rotation;0,00;20,05;0,00;0,0000;0,0000
17,08;/tracking/trackers/6/rotation;2,62;10,98;-5,21;0,0000;0,0000
17,08;/tracking/trackers/1/rotation;5,01;9,27;-5,04;0,0000;0,0000
17,08;/tracking/trackers/4/rotation;-15,68;12,33;-6,07;0,0000;0,0000
17,08;/tracking/trackers/5/rotation;-9,20;18,62;-5,10;0,0000;0,0000
17,08;/tracking/trackers/2/rotation;30,67;9,45;0,03;0,0000;0,0000
17,08;/tracking/trackers/3/rotation;0,00;20,04;0,00;0,0000;0,0000
17,10;/tracking/trackers/6/rotation;2,77;11,02;-5,36;0,0000;0,0000
17,10;/tracking/trackers/1/rotation;5,01;9,53;-5,27;0,0000;0,0000
17,10;/tracking/trackers/4/rotation;-15,79;13,27;-5,95;0,0000;0,0000
17,10;/tracking/trackers/5/rotation;-8,84;18,65;-5,21;0,0000;0,0000
17,10;/tracking/trackers/2/rotation;29,25;10,76;0,22;0,0000;0,0000
17,10;/tracking/trackers/3/rotation;0,00;20,03;0,00;0,0000;0,0000
17,11;/tracking/trackers/6/rotation;2,88;11,17;-5,57;0,0000;0,0000
17,11;/tracking/trackers/1/rotation;5,02;9,88;-5,52;0,0000;0,0000
17,11;/tracking/trackers/4/rotation;-15,89;14,29;-5,82;0,0000;0,0000
17,11;/tracking/trackers/5/rotation;-8,43;18,71;-5,31;0,0000;0,0000
17,11;/tracking/trackers/2/rotation;27,68;12,02;0,34;0,0000;0,0000
17,11;/tracking/trackers/3/rotation;0,00;20,02;0,00;0,0000;0,0000
17,13;/tracking/trackers/6/rotation;2,89;11,31;-5,75;0,0000;0,0000
17,13;/tracking/trackers/1/rotation;5,05;10,22;-5,72;0,0000;0,0000
17,13;/tracking/trackers/4/rotation;-15,97;15,40;-5,69;0,0000;0,0000
17,13;/tracking/trackers/5/rotation;-8,01;18,80;-5,41;0,0000;0,0000
17,13;/tracking/trackers/2/rotation;25,34;13,20;0,33;0,0000;0,0000
17,13;/tracking/trackers/3/rotation;0,00;20,01;0,00;0,0000;0,0000
17,15;/tracking/trackers/6/rotation;2,88;11,44;-5,89;0,0000;0,0000
17,15;/tracking/trackers/1/rotation;5,11;10,62;-5,92;0,0000;0,0000
17,15;/tracking/trackers/4/rotation;-16,01;16,38;-5,61;0,0000;0,0000
17,15;/tracking/trackers/5/rotation;-7,64;18,87;-5,49;0,0000;0,0000
17,15;/tracking/trackers/2/rotation;22,89;14,15;0,26;0,0000;0,0000
17,15;/tracking/trackers/3/rotation;0,00;20,00;0,00;0,0000;0,0000
17,16;/tracking/trackers/6/rotation;2,80;11,61;-6,00;0,0000;0,0000
17,16;/tracking/trackers/1/rotation;5,21;11,06;-6,08;0,0000;0,0000
17,16;/tracking/trackers/4/rotation;-15,98;17,42;-5,55;0,0000;0,0000
17,16;/tracking/trackers/5/rotation;-7,26;18,94;-5,57;0,0000;0,0000
17,16;/tracking/trackers/2/rotation;20,29;14,98;0,15;0,0000;0,0000
17,16;/tracking/trackers/3/rotation;0,00;20,00;0,00;0,0000;0,0000
17,18;/tracking/trackers/6/rotation;2,72;11,79;-6,10;0,0000;0,0000
17,18;/tracking/trackers/1/rotation;5,32;11,46;-6,20;0,0000;0,0000
17,18;/tracking/trackers/4/rotation;-15,88;18,24;-5,52;0,0000;0,0000
17,18;/tracking/trackers/5/rotation;-6,93;19,00;-5,64;0,0000;0,0000
17,18;/tracking/trackers/2/rotation;17,30;15,68;0,04;0,0000;0,0000
17,18;/tracking/trackers/3/rotation;0,00;19,99;0,00;0,0000;0,0000
17,19;/tracking/trackers/6/rotation;2,65;12,04;-6,19;0,0000;0,0000
17,19;/tracking/trackers/1/rotation;5,47;11,89;-6,28;0,0000;0,0000
17,19;/tracking/trackers/4/rotation;-15,57;18,93;-5,49;0,0000;0,0000
17,19;/tracking/trackers/5/rotation;-6,64;19,05;-5,72;0,0000;0,0000
17,19;/tracking/trackers/2/rotation;13,71;16,31;-0,06;0,0000;0,0000
17,19;/tracking/trackers/3/rotation;0,00;19,99;0,00;0,0000;0,0000
17,20;/tracking/trackers/6/rotation;2,57;12,29;-6,26;0,0000;0,0000
17,20;/tracking/trackers/1/rotation;5,61;12,26;-6,33;0,0000;0,0000
17,20;/tracking/trackers/4/rotation;-15,09;19,30;-5,43;0,0000;0,0000
17,20;/tracking/trackers/5/rotation;-6,42;19,08;-5,80;0,0000;0,0000
17,20;/tracking/trackers/2/rotation;10,09;16,81;-0,12;0,0000;0,0000
17,20;/tracking/trackers/3/rotation;0,00;19,98;0,00;0,0000;0,0000
17,22;/tracking/trackers/6/rotation;2,52;12,54;-6,32;0,0000;0,0000
17,22;/tracking/trackers/1/rotation;5,76;12,60;-6,35;0,0000;0,0000
17,22;/tracking/trackers/4/rotation;-14,67;19,50;-5,35;0,0000;0,0000
17,22;/tracking/trackers/5/rotation;-6,30;19,09;-5,86;0,0000;0,0000
17,22;/tracking/trackers/2/rotation;7,22;17,16;-0,13;0,0000;0,0000
17,22;/tracking/trackers/3/rotation;0,00;19,97;0,00;0,0000;0,0000
17,23;/tracking/trackers/6/rotation;2,49;12,86;-6,37;0,0000;0,0000
17,23;/tracking/trackers/1/rotation;5,93;12,98;-6,34;0,0000;0,0000
17,23;/tracking/trackers/4/rotation;-14,33;19,62;-5,24;0,0000;0,0000
17,23;/tracking/trackers/5/rotation;-6,22;19,11;-5,93;0,0000;0,0000
17,23;/tracking/trackers/2/rotation;4,94;17,40;-0,11;0,0000;0,0000
17,23;/tracking/trackers/3/rotation;0,00;19,96;0,00;0,0000;0,0000
17,25;/tracking/trackers/6/rotation;2,49;13,21;-6,40;0,0000;0,0000
17,25;/tracking/trackers/1/rotation;6,10;13,40;-6,30;0,0000;0,0000
17,25;/tracking/trackers/4/rotation;-14,16;19,56;-5,03;0,0000;0,0000
17,25;/tracking/trackers/5/rotation;-6,15;19,13;-6,00;0,0000;0,0000
17,25;/tracking/trackers/2/rotation;3,13;17,57;-0,03;0,0000;0,0000
17,25;/tracking/trackers/3/rotation;0,00;19,96;0,00;0,0000;0,0000
17,27;/tracking/trackers/6/rotation;2,52;13,53;-6,42;0,0000;0,0000
17,27;/tracking/trackers/1/rotation;6,24;13,75;-6,26;0,0000;0,0000
17,27;/tracking/trackers/4/rotation;-14,12;19,54;-4,70;0,0000;0,0000
17,27;/tracking/trackers/5/rotation;-6,09;19,17;-6,05;0,0000;0,0000
17,27;/tracking/trackers/2/rotation;2,23;17,88;0,14;0,0000;0,0000
